artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),contains
['Bob Marley & the Wailers'],[69402],0.8959999999999999,0.716,0.975,129.869,-8.555,1,7,0.0941,0.00247,0.0556,0.0352,0,325200,38,1984,5/1/1984,Buffalo Soldier,True
['Bob Marley & the Wailers'],[69402],0.909,0.9259999999999999,0.9690000000000001,133.19299999999998,-7.091,1,7,0.009179999999999999,0.0009960000000000001,0.179,0.0649,0,529400,38,1984,5/1/1984,Exodus,True
['Bob Marley & the Wailers'],[69402],0.722,0.598,0.763,138.98,-7.4479999999999995,1,9,0.34299999999999997,0.0359,0.0517,0.0483,0,235440,39,1973,4/13/1973,Baby We've Got A Date (Rock It Baby) - Original Album Version,True
['Bob Marley & the Wailers'],[69402],0.7859999999999999,0.732,0.898,139.247,-7.361000000000001,0,9,0.426,0.00042199999999999996,0.251,0.27,0,308093,39,1973,4/13/1973,******** Ravers - Original Album Version,True
['Bob Marley & the Wailers'],[69402],0.8959999999999999,0.386,0.7340000000000001,133.939,-12.685,0,11,0.0901,0.00603,0.11599999999999999,0.171,0,254467,38,1976,1976,Want More,True
['Bob Marley & the Wailers'],[69402],0.682,0.5720000000000001,0.892,134.519,-7.345,1,0,0.58,0.0,0.997,0.136,0,295733,36,1976,4/30/1976,Trenchtown Rock - Live At The Roxy Theatre,True
['Bob Marley & the Wailers'],[69402],0.586,0.6679999999999999,0.5720000000000001,190.697,-7.7139999999999995,1,0,0.209,9.98e-06,0.0819,0.16899999999999998,0,156080,36,1976,4/30/1976,Cry To Me,True
['Bob Marley & the Wailers'],[69402],0.67,0.267,0.753,131.911,-16.1,1,8,0.6990000000000001,2.37e-05,0.0752,0.469,0,67893,37,1977,1/3/1977,Exodus - Radio *************,True
['Bob Marley & the Wailers'],[69402],0.757,0.66,0.38,127.22,-7.194,0,7,0.10300000000000001,1.6e-05,0.966,0.113,0,286133,37,1978,1/1/1978,**** ****** - Live In ***********,True
['Bob Marley & the Wailers'],[69402],0.6729999999999999,0.823,0.8029999999999999,90.854,-6.942,1,9,0.0992,4.74e-05,0.971,0.0534,0,317027,41,1978,1/1/1978,"Stir It Up - Live At The Pavillon De Paris, ****",True
['Bob Marley & the Wailers'],[69402],0.575,0.653,0.858,151.27700000000002,-7.587999999999999,1,9,0.10099999999999999,8.070000000000001e-05,0.966,0.129,0,221107,38,1978,1/1/1978,"Rat Race - Live At The Pavillon De Paris, ****",True
['Bob Marley & the Wailers'],[69402],0.569,0.861,0.672,146.62,-7.444,1,7,0.00601,0.10400000000000001,0.9740000000000001,0.0548,0,461933,37,1978,1/1/1978,"Exodus - Live At The Pavillon De Paris, ****",True
['Bob Marley & the Wailers'],[69402],0.499,0.875,0.569,80.161,-6.6,1,7,0.0461,4.89e-06,0.938,0.16,0,378107,36,1978,1/1/1978,"Lively Up Yourself - Live At The Pavillon De Paris, ****",True
['Bob Marley & the Wailers'],[69402],0.93,0.523,0.8490000000000001,124.16799999999999,-9.698,1,9,0.0265,0.00116,0.133,0.0942,0,457267,39,1983,1983,Buffalo Soldier - *** Mix,True
['Bob Marley & the Wailers'],[69402],0.877,0.7929999999999999,0.77,102.925,-7.985,1,7,0.273,0.000175,0.114,0.102,0,326213,37,1984,5/1/1984,Could You Be Loved - *** Mix,True
['Bob Marley & the Wailers'],[69402],0.637,0.815,0.9490000000000001,146.286,-9.597999999999999,0,9,0.473,0.01,0.6859999999999999,0.06,0,311533,34,1975,1/1/1975,"Burnin' And Lootin' - Live At The Lyceum, ***********",True
['Bob Marley & the Wailers'],[69402],0.47200000000000003,0.8759999999999999,0.648,76.987,-8.491,1,7,0.314,0.000341,0.746,0.23399999999999999,0,273600,34,1975,1/1/1975,"Lively Up Yourself - Live At The Lyceum, ***********",True
['Bob Marley & the Wailers'],[69402],0.895,0.408,0.777,133.944,-12.119000000000002,0,11,0.106,0.00259,0.18100000000000002,0.147,0,256627,36,1976,4/30/1976,Want More,True
['Bob Marley & the Wailers'],[69402],0.858,0.371,0.841,136.378,-12.123,1,0,0.0251,1.22e-05,0.0449,0.107,0,190987,35,1976,4/30/1976,***** Shift,True
['Bob Marley & the Wailers'],[69402],0.833,0.39399999999999996,0.667,134.121,-12.412,1,0,0.131,0.00424,0.0967,0.15,0,257053,35,1976,4/30/1976,Jah Live - Original Mix,True
['Bob Marley & the Wailers'],[69402],0.7659999999999999,0.49200000000000005,0.978,123.89399999999999,-12.765,1,10,0.203,0.00619,0.22699999999999998,0.0878,0,141467,39,1977,1977,Simmer Down,True
['Bob Marley & the Wailers'],[69402],0.701,0.40299999999999997,0.6759999999999999,147.694,-9.777000000000001,0,11,0.000766,1.02e-06,0.0377,0.27699999999999997,0,303307,33,1978,3/23/1978,Smile Jamaica - Single Version,True
['Bob Marley & the Wailers'],[69402],0.7070000000000001,0.46299999999999997,0.64,132.485,-13.367,0,6,0.531,0.0013,0.9540000000000001,0.11800000000000001,0,329760,34,1978,3/23/1978,Positive Vibration - Live At Ahoy ***********,True
['Bob Marley & the Wailers'],[69402],0.672,0.718,0.67,81.206,-8.032,0,11,0.0107,0.00185,0.976,0.155,0,320920,36,1978,1/1/1978,"Rebel Music (3 O'Clock Roadblock) - Live At The Pavillon De Paris, ****",True
['Bob Marley & the Wailers'],[69402],0.635,0.531,0.597,89.234,-11.546,0,4,0.0905,0.0478,0.556,0.196,0,348933,34,1978,3/23/1978,Concrete Jungle - Live At Ahoy ***********,True
['Bob Marley & the Wailers'],[69402],0.456,0.6809999999999999,0.504,80.717,-10.463,1,0,0.0661,0.0,0.93,0.127,0,402360,33,1978,3/23/1978,No Woman No Cry - Live At Ahoy ***********,True
['Bob Marley & the Wailers'],[69402],0.515,0.62,0.583,165.50400000000002,-10.966,0,4,0.382,0.021,0.652,0.423,0,382907,33,1978,3/23/1978,War / No More Trouble - Live At Ahoy ***********,True
['Bob Marley & the Wailers'],[69402],0.649,0.493,0.521,145.144,-9.994,0,11,0.00589,0.00465,0.955,0.105,0,269960,36,1978,1/1/1978,"Heathen - Live At The Pavillon De Paris, ****",True
['Bob Marley & the Wailers'],[69402],0.7,0.46,0.684,72.682,-8.75,0,2,0.165,7.22e-06,0.107,0.18600000000000003,0,130120,42,2001,1/1/2001,Sun Is Shining,True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.767,0.9159999999999999,0.955,118.507,-5.662999999999999,1,10,0.607,0.905,0.39,0.0479,0,294827,27,1981,1981,The Jezebel Spirit,True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.79,0.956,0.725,107.725,-7.235,0,11,0.08900000000000001,0.24,0.209,0.0976,0,218853,25,1981,1981,America Is Waiting,True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.6679999999999999,0.9570000000000001,0.904,148.463,-7.034,1,8,0.47600000000000003,0.802,0.37799999999999995,0.0685,0,256480,24,1981,1981,Help Me ********,True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.622,0.815,0.49700000000000005,104.771,-11.259,0,9,0.212,0.76,0.423,0.126,0,297560,24,1981,1981,Mea Culpa,True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.648,0.621,0.7140000000000001,123.115,-13.29,1,6,0.633,0.579,0.24100000000000002,0.0847,0,199747,21,1981,1981,"Very, Very Hungry",True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.7859999999999999,0.713,0.5329999999999999,107.465,-9.141,1,7,0.537,0.498,0.0853,0.0413,0,269320,20,1981,1981,Moonlight in Glory,True
"['Brian Eno', 'David Byrne']","[617196, 197364]",0.609,0.7509999999999999,0.9209999999999999,95.18799999999999,-8.914,1,0,0.13699999999999998,0.78,0.309,0.0364,0,251373,36,1981,1981,Regiment,True
"['Brian Eno', 'Harold Budd']","[617196, 186927]",0.0887,0.0115,0.0889,69.47800000000001,-35.008,1,0,0.991,0.9129999999999999,0.111,0.0388,0,389133,40,1980,1980,An Arc Of Doves - **** Digital Remaster,True
"['Brian Eno', 'Harold Budd']","[617196, 186927]",0.239,0.00371,0.07,132.22299999999998,-34.16,0,1,0.996,0.907,0.132,0.0494,0,175747,37,1980,1980,Above Chiangmai - **** Digital Remaster,True
"['Brian Eno', 'Harold Budd']","[617196, 186927]",0.33399999999999996,0.00746,0.122,62.332,-30.195999999999998,0,4,0.995,0.955,0.113,0.035,0,133707,37,1980,1980,The Chill Air - **** Digital Remaster,True
"['Brian Eno', 'Harold Budd']","[617196, 186927]",0.223,0.00717,0.035,67.282,-31.759,1,1,0.991,0.8759999999999999,0.16699999999999998,0.0424,0,204680,36,1980,1980,Among Fields Of Crystal - **** Digital Remaster,True
"['Brian Eno', 'Harold Budd']","[617196, 186927]",0.19699999999999998,0.0068200000000000005,0.152,63.568000000000005,-31.21,0,4,0.9940000000000001,0.9079999999999999,0.106,0.0414,0,254000,34,1980,1980,Failing Light - **** Digital Remaster,True
"['Brian Eno', 'Harold Budd']","[617196, 186927]",0.139,0.17600000000000002,0.0363,93.28399999999999,-22.750999999999998,0,8,0.877,0.9490000000000001,0.373,0.0374,0,238240,33,1980,1980,Wind In Lonely Fences - **** Digital Remaster,True
"['Brian Eno', 'John Cale']","[617196, 224638]",0.574,0.7609999999999999,0.7390000000000001,114.613,-7.306,1,9,0.146,0.171,0.159,0.0407,0,327120,54,1990,1990,Spinning Away,True
"['Brian Eno', 'John Cale']","[617196, 224638]",0.67,0.7440000000000001,0.968,102.58200000000001,-9.096,1,5,0.716,0.0118,0.073,0.0383,0,284133,39,1990,1990,Lay My Love,True
['Brian Eno'],[617196],0.527,0.556,0.6629999999999999,117.52600000000001,-10.798,1,0,0.11699999999999999,0.0022600000000000003,0.134,0.0299,0,345880,28,1974,11/1/1974,****** Whale Eyeless - **** Digital Remaster,True
['Brian Eno'],[617196],0.56,0.754,0.703,127.803,-10.209,1,11,0.47,0.0224,0.439,0.0398,0,311187,28,1974,11/1/1974,The True Wheel - **** Digital Remaster,True
['Brian Eno'],[617196],0.727,0.139,0.526,130.498,-16.378,0,9,0.511,1.05e-05,0.0564,0.0545,0,305080,29,1974,11/1/1974,**** Lady Of Limbourg - **** Digital Remaster,True
['Brian Eno'],[617196],0.552,0.613,0.941,167.078,-10.764000000000001,1,6,0.0466,2.69e-06,0.113,0.0651,0,315559,28,1974,11/1/1974,Back In Judy's Jungle - **** Digital Remaster,True
['Brian Eno'],[617196],0.27899999999999997,0.26,0.158,105.417,-15.100999999999999,1,9,0.7659999999999999,0.000177,0.155,0.0314,0,239307,32,1975,9/1/1975,Everything Merges With The ***** - **** Digital Remaster,True
['Brian Eno'],[617196],0.584,0.45899999999999996,0.765,124.465,-14.127,1,9,0.535,0.0342,0.153,0.0319,0,218227,35,1986,1/1/1986,I’ll Come Running (To Tie Your Shoe),True
['Brian Eno'],[617196],0.599,0.67,0.519,114.322,-7.269,1,5,0.35,8.52e-05,0.25,0.0373,0,205413,32,1973,1973,Cindy Tells Me - **** Digital Remaster,True
['Brian Eno'],[617196],0.49700000000000005,0.526,0.705,177.282,-11.987,1,0,0.055999999999999994,0.37,0.563,0.0543,0,259573,32,1973,1973,Dead Finks Don't Talk - **** Digital Remaster,True
['Brian Eno'],[617196],0.588,0.915,0.6409999999999999,127.287,-7.047999999999999,0,1,0.385,0.0039700000000000004,0.273,0.0386,0,184987,31,1973,1973,The Paw Paw **** ********* - **** Digital Remaster,True
['Brian Eno'],[617196],0.39,0.128,0.32,150.23,-20.93,1,6,0.973,0.8220000000000001,0.183,0.0312,0,332560,28,1974,11/1/1974,Taking Tiger Mountain - **** Digital Remaster,True
['Brian Eno'],[617196],0.24,0.133,0.0492,101.726,-22.723000000000003,0,9,0.8640000000000001,0.9259999999999999,0.092,0.0484,0,156773,31,1975,9/1/1975,Spirits Drifting - **** Digital Remaster,True
['Brian Eno'],[617196],0.231,0.445,0.077,172.74,-11.42,1,0,0.78,0.912,0.0788,0.0316,0,311067,30,1973,1973,**** Of Them Are Old - **** Digital Remaster,True
['Brian Eno'],[617196],0.413,0.649,0.0726,138.553,-8.745,1,8,0.063,0.000884,0.125,0.0412,0,312147,30,1973,1973,Driving Me Backwards - **** Digital Remaster,True
['Brian Eno'],[617196],0.557,0.9670000000000001,0.851,157.039,-8.357000000000001,1,0,0.0035,0.0125,0.373,0.0376,0,236240,31,1977,11/1/1977,King's Lead Hat - **** Digital Remaster,True
['Brian Eno'],[617196],0.6409999999999999,0.789,0.5479999999999999,107.67299999999999,-12.802999999999999,1,9,0.127,0.000218,0.139,0.154,0,232787,31,1977,11/1/1977,No One Receiving - **** Digital Remaster,True
['Brian Eno'],[617196],0.639,0.775,0.5720000000000001,111.624,-12.102,1,10,0.0644,0.00309,0.287,0.0334,0,311107,27,1974,11/1/1974,The Great Pretender - **** Digital Remaster,True
['Brian Eno'],[617196],0.664,0.513,0.863,124.617,-11.427999999999999,1,10,0.0819,7.020000000000001e-05,0.114,0.0324,0,223680,30,1977,11/1/1977,Backwater - **** Digital Remaster,True
['Brian Eno'],[617196],0.45799999999999996,0.9490000000000001,0.39899999999999997,103.801,-8.113,1,9,0.0322,0.9420000000000001,0.649,0.12300000000000001,0,217227,28,1973,1973,Blank Frank - **** Digital Remaster,True
['Brian Eno'],[617196],0.69,0.6859999999999999,0.8959999999999999,119.445,-10.097999999999999,1,1,0.207,0.0906,0.0594,0.0333,0,284373,25,1974,11/1/1974,China My China - **** Digital Remaster,True
['Brian Eno'],[617196],0.11599999999999999,0.14400000000000002,0.0536,94.035,-17.612000000000002,1,5,0.6890000000000001,0.779,0.114,0.0346,0,250733,30,1977,11/1/1977,Spider And I - **** Digital Remaster,True
['Brian Eno'],[617196],0.2,0.0624,0.0382,89.39299999999999,-28.519000000000002,1,5,0.9570000000000001,0.885,0.11,0.034,0,430160,29,1982,3/1/1982,"Dunwich Beach, Autumn, **** - Remastered ****",True
['Brian Eno'],[617196],0.172,0.147,0.17,47.723,-15.112,1,0,0.594,0.0252,0.0985,0.0349,0,205387,25,1974,11/1/1974,Put A Straw Under Baby - **** Digital Remaster,True
['Brian Eno'],[617196],0.0915,0.213,0.0382,87.611,-17.735,1,2,0.168,0.919,0.124,0.0438,0,595933,28,1975,11/1/1975,Fullness Of Wind (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered ****,True
['Brian Eno'],[617196],0.183,0.0736,0.04,74.65899999999999,-31.108,1,0,0.6859999999999999,0.841,0.111,0.0379,0,331293,29,1982,3/1/1982,Lantern Marsh - Remastered ****,True
['Brian Eno'],[617196],0.26,0.17600000000000002,0.0386,120.413,-21.546999999999997,1,5,0.752,0.857,0.0749,0.0552,0,327907,29,1982,3/1/1982,Tal Coat - Remastered ****,True
['Brian Eno'],[617196],0.0678,0.0453,0.0315,75.205,-21.066,1,0,0.972,0.941,0.114,0.0502,0,263307,36,1983,7/1/1983,Like I Was A Spectator,True
['Brian Eno'],[617196],0.36200000000000004,0.0568,0.0349,98.977,-20.422,0,9,0.978,0.124,0.0476,0.0304,0,379787,29,1977,11/1/1977,Julie With - **** Digital Remaster,True
['Brian Eno'],[617196],0.413,0.442,0.19,127.32600000000001,-11.889000000000001,1,2,0.594,0.122,0.26,0.0285,0,338872,29,1977,11/1/1977,Here He Comes - **** Digital Remaster,True
['Brian Eno'],[617196],0.262,0.11,0.0398,70.977,-23.160999999999998,1,8,0.961,0.985,0.0829,0.0842,0,264867,32,1983,7/1/1983,An Ending (Ascent) - Remastered,True
['Brian Eno'],[617196],0.601,0.705,0.7509999999999999,142.821,-10.322000000000001,1,5,0.6779999999999999,0.0245,0.272,0.0553,0,175200,27,1977,11/1/1977,Kurt's Rejoinder - **** Digital Remaster,True
['Brian Eno'],[617196],0.33,0.0072900000000000005,0.0538,71.513,-30.601999999999997,1,0,0.983,0.938,0.0961,0.0409,0,236426,28,1977,11/1/1977,Through Hollow Lands - **** Digital Remaster,True
['Brian Eno'],[617196],0.335,0.249,0.0727,104.978,-18.775,0,2,0.72,0.963,0.0938,0.0274,0,124893,27,1977,11/1/1977,Energy Fools The Magician - **** Digital Remaster,True
['Brian Eno'],[617196],0.0985,0.16699999999999998,0.0399,74.468,-23.568,1,0,0.239,0.0114,0.2,0.0388,0,180480,28,1982,3/1/1982,Shadow - Remastered ****,True
['Brian Eno'],[617196],0.34,0.0535,0.182,69.896,-28.505,0,8,0.79,0.856,0.084,0.0714,0,269667,30,1983,7/1/1983,Under Stars - Remastered,True
['Brian Eno'],[617196],0.242,0.389,0.0863,141.44799999999998,-18.281,1,4,0.865,0.868,0.168,0.0451,0,238773,29,1983,7/1/1983,**** **** Day - Remastered,True
['Brian Eno'],[617196],0.257,0.0906,0.0451,67.46,-25.381,1,8,0.932,0.985,0.0786,0.07,0,266200,58,1983,7/1/1983,An Ending (Ascent) - Remastered ****,True
['Brian Eno'],[617196],0.0672,0.0119,0.0701,70.521,-41.808,1,6,0.9690000000000001,0.9440000000000001,0.12,0.0457,0,166560,52,1983,7/1/1983,Signals - Remastered ****,True
['Brian Eno'],[617196],0.377,0.261,0.0457,117.994,-15.708,1,0,0.132,0.875,0.11599999999999999,0.0411,0,181933,49,1975,9/1/1975,The Big Ship - **** Digital Remaster,True
['Brian Eno'],[617196],0.589,0.488,0.8109999999999999,124.774,-13.165,1,9,0.5579999999999999,0.0461,0.0918,0.0322,0,229785,46,1975,9/1/1975,I'll Come Running - **** Digital Remaster,True
['Brian Eno'],[617196],0.26,0.0039700000000000004,0.0368,82.86200000000001,-31.095,1,2,0.982,0.9129999999999999,0.102,0.0406,0,1041520,52,1978,1978,*** - Remastered ****,True
['Brian Eno'],[617196],0.18899999999999997,0.34299999999999997,0.0834,141.659,-20.314,1,4,0.8170000000000001,0.9159999999999999,0.0924,0.0453,0,238773,51,1983,7/1/1983,**** **** Day - Remastered ****,True
['Brian Eno'],[617196],0.324,0.0379,0.0383,120.169,-25.247,1,11,0.987,0.907,0.0756,0.0554,0,132307,62,2010,11/1/2010,Emerald and Stone,True
['Brian Eno'],[617196],0.479,0.902,0.568,176.537,-11.104000000000001,1,1,0.00173,0.7440000000000001,0.302,0.0536,0,287640,39,1974,11/1/1974,Third Uncle - **** Digital Remaster,True
['Brian Eno'],[617196],0.466,0.0155,0.0938,134.678,-25.169,0,7,0.956,0.0461,0.126,0.034,0,183493,51,1977,11/1/1977,By This River - **** Digital Remaster,True
['Brian Eno'],[617196],0.11900000000000001,0.0758,0.0333,94.57700000000001,-23.943,1,8,0.945,0.973,0.0497,0.0536,0,534213,45,1978,1978,*** - Remastered ****,True
['Brian Eno'],[617196],0.063,0.0295,0.0572,67.369,-25.697,0,2,0.976,0.9470000000000001,0.10800000000000001,0.0361,0,578467,44,1978,1978,*** - Remastered ****,True
['Brian Eno'],[617196],0.133,0.0159,0.0371,80.176,-25.925,0,5,0.972,0.943,0.08900000000000001,0.0481,0,727080,43,1978,1978,*** - Remastered ****,True
['Brian Eno'],[617196],0.255,0.11599999999999999,0.0309,69.339,-29.308000000000003,1,5,0.884,0.894,0.0792,0.0437,0,189467,44,1983,7/1/1983,Drift - Remastered ****,True
['Brian Eno'],[617196],0.149,0.0271,0.0592,82.00299999999999,-33.771,1,5,0.992,0.932,0.0632,0.0487,0,480280,46,1983,7/1/1983,Stars - Remastered ****,True
['Brian Eno'],[617196],0.297,0.6409999999999999,0.20199999999999999,132.088,-9.009,0,1,0.00109,0.0385,0.757,0.0545,0,191053,43,1973,1973,Needles In The Camel's Eye - **** Digital Remaster,True
['Brian Eno'],[617196],0.45399999999999996,0.8,0.43,121.818,-7.705,1,3,0.0033799999999999998,0.00134,0.0937,0.0402,0,319373,44,1973,1973,Baby's On Fire - **** Digital Remaster,True
['Brian Eno'],[617196],0.713,0.418,0.757,117.711,-11.032,1,6,0.17300000000000001,1.1900000000000001e-05,0.0636,0.0316,0,197760,37,1974,11/1/1974,Burning Airlines Give You So Much More - **** Digital Remaster,True
['Brian Eno'],[617196],0.735,0.353,0.396,119.06,-14.287,1,0,0.816,0.74,0.111,0.0421,0,240160,42,1975,9/1/1975,****** Hours - **** Digital Remaster,True
['Brian Eno'],[617196],0.446,0.6629999999999999,0.46399999999999997,169.75400000000002,-13.03,1,0,0.485,0.39799999999999996,0.0804,0.0388,0,182413,40,1975,9/1/1975,St Elmo's Fire - **** Digital Remaster,True
['Brian Eno'],[617196],0.171,0.0038299999999999996,0.45799999999999996,76.214,-21.71,1,1,0.795,0.883,0.0755,0.0464,0,101707,40,1975,9/1/1975,Another Green World - Remastered ****,True
['Brian Eno'],[617196],0.136,0.0108,0.0312,88.529,-35.954,1,1,0.897,0.813,0.147,0.0343,0,274307,40,1982,3/1/1982,Lizard Point - Remastered ****,True
['Brian Eno'],[617196],0.16899999999999998,0.0015400000000000001,0.0283,115.74,-32.367,1,5,0.986,0.97,0.0847,0.0601,0,247947,39,1982,3/1/1982,A Clearing - Remastered ****,True
['Brian Eno'],[617196],0.299,0.114,0.131,70.729,-24.355,1,10,0.687,0.8590000000000001,0.0764,0.042,0,244181,42,1983,7/1/1983,Always Returning - Remastered ****,True
['Brian Eno'],[617196],0.384,0.1,0.109,68.938,-22.24,0,1,0.985,0.951,0.107,0.0314,0,275187,42,1983,7/1/1983,Weightless - Remastered ****,True
['Brian Eno'],[617196],0.285,0.615,0.474,128.774,-13.402999999999999,0,0,0.19899999999999998,0.9059999999999999,0.105,0.0429,0,244773,38,1973,1973,Here Come The Warm Jets - **** Digital Remaster,True
['Brian Eno'],[617196],0.182,0.0444,0.0473,119.434,-26.303,0,6,0.963,0.889,0.342,0.0416,0,236760,38,1975,9/1/1975,Becalmed - **** Digital Remaster,True
['Brian Eno'],[617196],0.0926,0.00839,0.0332,69.02,-33.854,1,8,0.978,0.9390000000000001,0.0599,0.0443,0,1894893,38,1975,11/1/1975,Discreet Music - Remastered ****,True
['Brian Eno'],[617196],0.35600000000000004,0.0385,0.214,66.653,-31.069000000000003,0,8,0.726,0.877,0.113,0.0658,0,270280,41,1983,7/1/1983,Under Stars - **** Mix,True
['Brian Eno'],[617196],0.0918,0.0569,0.0528,81.944,-31.808000000000003,1,0,0.976,0.884,0.0842,0.0358,0,3650800,39,1985,10/1/1985,Thursday Afternoon - **** Digital Remaster,True
['Brian Eno'],[617196],0.456,0.675,0.369,99.805,-9.122,1,0,0.21100000000000002,0.159,0.141,0.0314,0,276027,37,1973,1973,On **** Faraway Beach - **** Digital Remaster,True
['Brian Eno'],[617196],0.18100000000000002,0.22699999999999998,0.0739,78.07300000000001,-16.232,1,2,0.0117,0.856,0.12300000000000001,0.0354,0,319973,37,1975,11/1/1975,French Catalogues (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered ****,True
['Brian Eno'],[617196],0.523,0.5670000000000001,0.644,95.475,-14.383,1,2,0.546,0.542,0.0926,0.0387,0,207667,36,1975,9/1/1975,Sky Saw - **** Digital Remaster,True
['Brian Eno'],[617196],0.6509999999999999,0.379,0.373,169.614,-15.299000000000001,0,6,0.52,0.7959999999999999,0.0759,0.0538,0,151573,35,1975,9/1/1975,In Dark Trees - **** Digital Remaster,True
